"('September', '2007')",Experimental Investigation and Mathematical Modelling to Study thePremixed Laminar Flame Propagation,"J.B. Singh, G.C. Pant","(66, 2)"
"('September', '2007')",Influence of Bicurative on Processibility of Composite Propellant,"S.N. Jawalkar, Dr. Mehilal, R. Kurva, P.P. Singh, B. Bhattacharya","(66, 3)"
"('September', '2007')",Modelling of Shockwave Force and its Effect during Sabot Discard Process,"R.S. Acharya, S.D. Naik","(66, 4)"
"('September', '2007')",Optimisation of an Active Suspension Force Controllerusing Genetic Algorithm for Random Input,"M.K. Hada, A. Menon, S.Y. Bhave","(66, 5)"
"('September', '2007')",Protective Effect of Quercetin Against Sulphur Mustard-inducedOxidative Stress in Mice,"Anshoo Gautam, R. Vijayaraghavan, S. C. Pant, Om Kumar, Seema Singh, HT Satish Kumar","(66, 6)"
"('September', '2007')",Move Table: An Intelligent Software Tool for OptimalPath Finding and Halt Schedule Generation,"Anupam Agrawal, Anugrah Joshi, M. Radhakrishna","(66, 7)"
"('September', '2007')",Normal Approximation to a Sum of Geometric Random Variableswith Application to Ammunition Stockpile Planning,"W.J. Hurley, W.S. Andrews","(66, 8)"
"('Check', 'Manually')",Airborne Infrared Search and Track Systems,"Hari Babu Srivastava, Y.B. Limbu, Ram Saran, Ashok Kumar","(66, 9)"
"('September', '2007')",Parametric Study of Differential Absorption Lidar Systemfor Monitoring Toxic Agents in the Atmosphere,"S. Veerabuthiran, Jai Paul Dudeja","(66, 10)"
"('September', '2007')",Electrochemical Discharge Machining Process,Anjali V. Kulkarni,"(66, 11)"
"('July', '2007')",Fuzzy Logic-based Terminal Guidance with Impact Angle Control,"Samir Chabra, S.E. Talole","(67, 0)"
"('Check', 'Manually')",High-angular Resolution Laser Threat Warner,"Sushil Kumar, S. P. Gomekar, A. K. Maini","(67, 1)"
"('July', '2007')",Numerical Modelling of Scramjet Combustor,"M. Deepu, S. S. Gokhale, S. Jayaraj","(67, 2)"
"('July', '2007')",Real-time Parameter Estimation for ReconfigurableControl of Unstable Aircraft,"C. Kamali, A.A. Pashilkar, J.R. Raol","(67, 3)"
"('July', '2007')",Estimation of Rheological Properties of Snow Subjected to Creep,"Chaman Chandel, P. K. Srivastava, Agraj Upadhyay","(67, 4)"
"('July', '2007')",Flow of an Elastico-viscous Fluid Past an Infinite Platewith Variable Suction,"Ch. V. Ramana Murthy, S.B. Kulkarni, B.B. Singh","(67, 5)"
"('July', '2007')",Feasibility Study of Processing Estane-based LOVA Gun Propellant,"M.A.R. Shaikh, R. R. Sanghavi, S. D. Shelar, T. K. Chakraborthy, Amarjit Singh","(67, 6)"
"('July', '2007')",Infrared Extinction Coefficients of Artificial Aerosol,"Jiachun Wang, Jiaming Shi, Jiayin Wang, Yongshun Ling, Xu Bo","(67, 7)"
"('July', '2007')",Numerical Simulation on Dispersal Character of Fuel by Central HE,"Zhang Qi, Wei Kezhen, Luo Aimin, Wang Denggui, Qin Bin","(67, 8)"
"('July', '2007')",Rheological Behaviour of HTPB-based Composite Propellant: Effect ofTemperature and Pot Life on Casting Rate,"A.K. Mahanta, Ila Dharmsaktu, P.K. Pattnayak","(67, 9)"
"('July', '2007')",Quick Test for Evaluating Processed Food Quality (Short Communication),"C. R. Vasudish, T. K. Majumdar, Y.S. Sathyanarayana Swamy, K. S. Premavalli, A. S. Bawa","(67, 10)"
"('July', '2007')",Conceptual Lanchester-type Decapitation Warfare Modelling,"Jau-yeu Menq, Pan-chio Tuan, Ta-sheng Liu","(67, 11)"
"('July', '2007')",FPGA-based Signal Processor for Detection and Interpretationof Pulsed Laser Radiation,"A. K. Maini, Sandhya Bajaj, Abhishek Parmar, Rajesh Tiwari, Nita Sen","(67, 12)"
"('July', '2007')",Nickel-substituted Lithium-Zinc-Manganese Ferritefor the Suppression of Radiated Emission Noise,"N. C. Joshi, Anjali Verma, Nitendar Kumar, Satheesh Kumar O.B, S. S. Islam","(67, 13)"
"('July', '2007')",Structure and Properties of Thermomechanically-processedHSLA Steels for Naval Applications,"A. Ghosh, S. Kundu, S. Chatterjee","(67, 14)"
"('Check', 'Manually')",commemorative !,commemorative !,"(68, 0)"
"('May', '2007')",Laser Proximity Sensor for Fuel-air Explosive Bomb,"Durga Singh, P.C. Verma, Punit Vashisth, R.K.S. Rawat, S.K. Gupta","(68, 1)"
"('May', '2007')",Thermal (Infrared) Imaging Sensors (Review Paper),"Sudhir Khare, S. S. Negi","(68, 2)"
"('May', '2007')",Biosensors for Biological Warfare Agent Detection (Review Paper),"Miroslav Pohanka, Petr Skládal, Michal Kroèa","(68, 3)"
"('May', '2007')",Cryogenic Temperature Sensors (Review Paper),"S. Kar, R.G. Sharma","(68, 4)"
"('May', '2007')",Microelectromechanical Systems and Microsensors (Review Paper),Santiram Kal,"(68, 5)"
"('May', '2007')",Microsensors Based on MEMS Technology,"Amita Gupt, Amir Ahmad","(68, 6)"
"('May', '2007')",Modified Lead-zirconate-titanate for Pyroelectric Sensors,"O.P. Thakur, J.P. Singh, Chandra Prakash, Pran Kishan","(68, 7)"
"('May', '2007')",Sol-gel Technology for Sensor Applications (Review Paper),"N. K. Chaudhury, R. Gupta, S. Gulia","(68, 8)"
"('May', '2007')",Fabrication of Continuous Fire Wire Detection Sensor usingNegative Temperature Coefficient Material,"M.L. Singla, V.S. Pandey","(68, 9)"
"('May', '2007')",Optimising Performance of a Cantilever-type Micro Accelerometer Sensor,"B.P. Joshi, A.S. Chaware, S.A. Gangal","(68, 10)"
"('May', '2007')",Performance Improvisation of Cantilever-type Silicon Micro AccelerationSensors Using Stress Concentration Regions Technique,"B.P. Joshi, Aditee Joshi, S.A. Gangal","(68, 11)"
"('May', '2007')",Effectiveness of Precision-guided Munitions on Armour Systems,"Rajiv Gupta, Arun Dayal, Ichchha Shankar Sharma","(68, 12)"
"('May', '2007')",Target Tracking with Multi Acoustic Array Sensors Data,"V.P.S. Naidu, J.R. Raol","(68, 13)"
"('May', '2007')",Range Density Function for Active Sensor Imaging,Askin Demirkol,"(68, 14)"
"('May', '2007')",Line Pattern Removal and Enhancement Technique for MultichannelPassive Millimeter Wave Sensor Images,"Debasis Chaudhuri, D. K. Savitha, V. Gohri","(68, 15)"
"('May', '2007')",Performance Modelling of Electro-optical Devicesfor Military Target Acquisition,"S.K. Das, R.S. Singh","(68, 16)"
"('May', '2007')",Performance Analysis of Different Loaded and UnloadedWire Antennas as EMI Sensors,"S. Ghosh, A. Chakrabarty","(68, 17)"
"('May', '2007')",Multi-target Tracking in a Test Range Scenario,"Shrabani Bhattacharya, R. Appavu Raj","(68, 18)"
"('March', '2007')",Flame-retardant Cotton Fabric Through Graft Copolymerisation,"Inderjeet Kaur, Ms. Rajneesh, Dr. Vibha","(69, 0)"
"('March', '2007')",Peak Strain in Regressing Finocyl Port Propellant Grainsunder Pressure Loading,Himanshu Shekhar,"(69, 1)"
"('March', '2007')",Evaluation of Snow Parameters using Passive Microwave Remote Sensing,"K. K. Singh, V. D. Mishra, H. S. Negi","(69, 2)"
"('March', '2007')",Analytical and Experimental Evaluation of a Buried Shelter,C. K. Gautam,"(69, 3)"
"('March', '2007')",Rapid Solvent-free Synthesis of Aromatic Hydrazidesunder Microwave Irradiation,"Asheesh K. Jain, Pradeep K. Gupta, K. Ganesan, Ambuja Pande, R. C. Malhotra","(69, 4)"
"('March', '2007')",Finite Element Analysis of Squirrel Cage Ball Bearingsfor Gas Turbine Engines,"Benny George, N. Siva Prasad","(69, 5)"
"('March', '2007')",Missile Defence and Interceptor Allocation by LVQ-RBFMulti-agent Hybrid Architecture,"S. Thamarai Selvi, R. Malmathanraj","(69, 6)"
"('March', '2007')",Creep Transition in a Thin Rotating Disc with Rigid Inclusion,"S. K. Gupta, Dr. Pankaj","(69, 7)"
"('March', '2007')",Exact Solutions of an Incompressible Fluid Flow of Second Order byForced Oscillations on the Porous Boundary,"Ch. V. Ramana Murthy, S.B. Kulkarni, B.B. Singh","(69, 8)"
"('March', '2007')","Reliability, Availability, and Maintainability of Intermittently-usedRepairable Systems","P.S. Rajpal, K.S. Shishodia, G.S. Sekhon","(69, 9)"
"('March', '2007')",Estimation of Heat Loss in a Closed Vessel,"B. A. Parate, C. M. Kulkarni","(69, 10)"
"('March', '2007')",Motion Analysis during Sabot Opening Process,"R.S. Acharya, S.D. Naik","(69, 11)"
"('March', '2007')",Quick Semi-quantitative Test for Lead in Processed Foods,"K. S. Premavalli, T. K. Majumdar, A. S. Bawa","(69, 12)"
"('March', '2007')",Implementing Secure Group Communications using Key Graphs,"Ch. Aswani Kumar, R. Sri Lakshmi, M. Preethi","(69, 13)"
"('March', '2007')","Simulation of Droplet Formation, Ejection, Spread, and Preliminary Designof Nozzle for Direct Ceramic Inkjet Printing","A. Venumadhav Reddy, P.K. Rajesh, P.S.R. Krishna Prasad, P. Ponnambalam, K. Prakasan","(69, 14)"
"('Check', 'Manually')",commemorative !,commemorative !,"(70, 0)"
"('January', '2007')",Arabian Sea Mini Warm Pool and its Influenceon Acoustic Propagation,"P.V. Hareesh Kumar, K. V. Sanilkumar, C.V.K. Prasada Rao","(70, 1)"
"('January', '2007')",Propagation of Strong Magneto-radiative Plane Shock Wavein a Self-gravitating Exponentially-decreasing Medium,"Ashok Ganguly, Pankaj Sharma","(70, 2)"
"('January', '2007')",Database-centric Development of Menus andGraphic User Interfaces,"R.B. Aggarwal, Amit Dhawan, Jay Shankar Kumar","(70, 3)"
"('January', '2007')",Mathematical Model to Simulate the Trajectory Elements ofan Artillery Projectile Proof Shot,"K.K. Chand, H.S. Panda","(70, 4)"
"('January', '2007')",Real-time Photorealistic Visualisation of Large-scaleMultiresolution Terrain Models,"Anupam Agrawal, R.C. Joshi, M. Radhakrishna","(70, 5)"
"('January', '2007')",Polymeric Piezoelectric Transducers for Hydrophone Applications,"D. K. Kharat, Sandhya Mitra, Sania Akhtar, Vijai Kumar","(70, 6)"
"('January', '2007')",Effect of Sintering Temperature on Structural and PiezoelectricProperties of PNN-PZT Ceramics,"Sandeep Mahajan, O.P. Thakur, Chandra Prakash","(70, 7)"
"('January', '2007')",Synthesis and Characterisation of Strontium Bismuth TitanateCeramics via High-energy Mechanical Milling,"Gagan Anand, A.R. James, T. Radha Krishna, P. Sarah","(70, 8)"
"('January', '2007')",Synthesis of Nanocrystalline PZT by Hydrothermal Method,"Anjali A. Athawale, Malini S. Bapat","(70, 9)"
"('January', '2007')",Synthesis of Lithium-doped Zirconia Nanoceramics ofControlled Oxygen Vacancies,"S. Mohapatra, S. Ram","(70, 10)"
"('January', '2007')",Processing of Lead Zirconate Titanate-graphite 3-3 Piezocomposites,"B. Praveenkumar, H. H. Kumar, D. K. Kharat","(70, 11)"
"('January', '2007')",Effect of Heating Rate on Electromechanical Properties ofPNN–PZT Solid Solution,"Virendra Singh, H. H. Kumar, D. K. Kharat, M. P. Kulkarni","(70, 12)"
"('January', '2007')",Dielectric Properties of Sol-gel-derived Calcium Copper Titanate andCalcium Barium Copper Titanate Thin Films,"A. Dixit, Deepam Maurya, Devendra P. Singh, D.C. Agrawal, Y.N. Mohapatra","(70, 13)"
"('January', '2007')",Dielectric Properties of Nanostructured PZTSynthesised by Chemical Methods,"N.S. Gajbhiye, P.K. Pandey, Lyci George, Abhishek Kumar","(70, 14)"
"('January', '2007')",Characterisation of Piezoelectric Ceramics,D.D. Ebenezer,"(70, 15)"
"('January', '2007')","Effect of Homogeniety on Microstructure, Dielectric, and FerroelectricProperties of Strontium Barium Niobate","P.K. Patro, A.R. Kulkarni, S.M. Gupta, C.S. Harendranath","(70, 16)"
"('January', '2007')",Ferroelectric Properties and Transmission Response ofPZN-PT Single Crystals for Underwater Communication,"J. Bubesh Babu, G. Madeswaran, R. Dhanasekaran, K. Trinath, A.V.N.R. Rao, N.S. Prasad, I.R. Abisekaraj","(70, 17)"
"('January', '2007')",Piezoelectric Gyro Sensor Technology,A.K. Singh,"(70, 18)"
"('January', '2007')",Computer-controlled Sophisticated Ultrasonic Cleaner,"H. Muthurajan, H. H. Kumar, D. K. Kharat","(70, 19)"
"('January', '2007')",Piezoelectric Sensor for Human Pulse Detection,"A.E. Kalange, S.A. Gangal","(70, 20)"
"('November', '2006')",Structural Measures for Controlling Avalanches in Formation Zone,"Vinay Chaudhary, Gursharan Singh","(71, 0)"
"('November', '2006')",Error Model-converted Measurement and Error Model-modified Extended Kalman Filters for Target Tracking,"S. K. Kashyap, G. Girija, J. R. Raol","(71, 1)"
"('November', '2006')",Range Safety Real-time System for Satellite Launch Vehicle Missions–Testing Methodologies,"R. Varaprasad, V. Seshagiri Rao","(71, 2)"
"('November', '2006')",Analysis of Titanium-matrix Orthotropic Cylindrical Shell Subjected to Thermomechanical Loading,"M.C.S. Reddy, G. Rama Murty","(71, 3)"
"('November', '2006')",Charge Transfer in Light Effect Under Visible Radiation in an Ozoniser Discharge,"S.V. Salvi, Sushama S. Pimpale","(71, 4)"
"('November', '2006')",Converging Cylindrical Shock Waves in a Nonideal Gas With an Axial Magnetic Field,"J. P. Vishwakarma, Sateesh N. Pandey","(71, 5)"
"('November', '2006')",On the Class of Exact Solutions of an Incompressible Second-order Fluid Flow by Creating Sinusoidal Disturbances,"Ch. V. Ramana Murthy, S.B. Kulkarni","(71, 6)"
"('November', '2006')",Optimisation of Kinematics for Tracked Vehicle Hydro Gas Suspension System,"S. Sridhar, N.S. Sekar","(71, 7)"
"('November', '2006')",Perturbation of Initial Stability of an FSAPDS Projectile,"R. S. Acharya, S. D. Naik","(71, 8)"
"('November', '2006')",Flow-cytometric Analysis of Bacillus anthracis Spores,"D. V. Kamboj, G. S. Agarwal, B. S. Dwarakanath, J. S. Adhikari, S. I. Alam, Lokendra Singh","(71, 9)"
"('November', '2006')",Measurement of Infrared Transmissivity of Smoke Using a Thermal Imager,"Xu Bo, Shi Jiaming, Wang Jiachun, Yuan Zhongcai, Wang Jiayin, Xu Jiwei","(71, 10)"
"('November', '2006')",Prophylaxis Against Nerve Agent Intoxications,"Jiri Patocka, Daniel Jun, Jiri Bajgar, Kamil Kuca","(71, 11)"
"('November', '2006')",Construction of Graceful Signed Graphs,"Mukti Acharya, T. Singh","(71, 12)"
"('November', '2006')",Angular Stabilisation on an Unstable Platform,"Deepak Kumar, R. N. Mishra","(71, 13)"
"('November', '2006')",Hardware Implementation of a 16-QAM Modem Using Waveform Switching Technique,"K.P.M. Bhat, Reena P. Nibandhe, Kathika Roy","(71, 14)"
"('November', '2006')",Modelling and Analysis of Hysteresis in Piezoelectric Actuator,"A.K. Singh, Deepak Apte","(71, 15)"
"('November', '2006')",Passive Night Sight using Image Intensifier Minimum Resolvable Contrast Model,A. K. Jaiswal,"(71, 16)"
"('November', '2006')",Behaviour of Thin Aluminium Plates Subjected to Impact by Ogive-nosed Projectiles,"M.A. Iqbal, N.K. Gupta, G.S. Sekhon","(71, 17)"
"('October', '2006')",Quantitative Step-loading Block Test: A Substitute for Loaded-column Test,"H. S. Gusain, Chaman Chandel, Dr. Ashwani, Ankur Prashar","(72, 0)"
"('October', '2006')",Angular Steering for Proportional Navigation-commanded Surface-to-air Guided Missile,"Deepak Kumar, R. N. Mishra","(72, 1)"
"('October', '2006')",Numerical Simulations of Flow in a 3-D Supersonic Intake at High Mach Numbers,"R. Sivakumar, V. Babu","(72, 2)"
"('October', '2006')",Gravity Modulation Effects on Transient-free Convection Flow Past an Infinite Vertical Isothermal Plate,"R.K. Deka, V.M. Soundalgekar","(72, 3)"
"('October', '2006')",Shallow Water Internal Waves and Associated Acoustic Intensity Fluctuations,"P.V. Hareesh Kumar, K.V. Sanilkumar, V.N. Panchalai","(72, 4)"
"('October', '2006')",Combustion Characteristics of Coated Nano Aluminum in Composite Propellants,"Yunlan Sun, Shufen Li","(72, 5)"
"('October', '2006')",Synthesis and Characterisation of Diaryl Furoxans,"V. N. Krishnamurthy, M. B. Talawar, S. M. Vyas, R. S. Kusurkar, S. N. Asthana","(72, 6)"
"('October', '2006')",Workplace Air Quality at Explosive Material Manufacturing and Handling Units,"G. K. Kannan, J. C. Kapoor","(72, 7)"
"('October', '2006')",Biological Warfare Agents,"Dev Vrat Kamboj, Ajay Kumar Goel, Lokendra Singh","(72, 8)"
"('October', '2006')",Botanicals as Mosquito Larvicides,"D.R. Nath,, M. Bhuyan, S. Goswami","(72, 9)"
"('October', '2006')",Probiotics: Microbial Therapy for Health Modulation,"Ajay Kumar Goel, N. Dilbaghi, Dev Vrat Kamboj, Lokendra Singh","(72, 10)"
"('October', '2006')",Respiratory Effects of Amifostine and DRDE-07: Probable Prophylactic Agents of Sulphur Mustard in Rats,"Seema Singh, Vimal Malviya, Anshoo Gautam, Ram Singh, Uma Pathak, S. K. Raza, R. Vijayaraghavan","(72, 11)"
"('October', '2006')",Application of Neural Networks for Avalanche Forecasting,"Lalit Mohan Pant, Ashwagosha Ganju","(72, 12)"
"('October', '2006')",Percentile Data Analysis of Snowfall in J&K and Saichen Glaciers Region,G. P. Shrivastava,"(72, 13)"
"('October', '2006')",Punctured Turbo Codes for Bandwidth-efficient Transmission,"Shobha Rekh, S. Subha Rani, A. Shanmugam, John Kulothungan Joshua","(72, 14)"
"('October', '2006')",XML-based Web Services Technology to Implement a Prototype Command and Control System,"Ching-Show Lin, Chia-Hao Liang","(72, 15)"
"('October', '2006')",Low-current Scanning Tunneling Microscope for Nanoscale Imaging,R.K. Kale,"(72, 16)"
"('October', '2006')",Piezo-actuated Vibration and Flutter Control,"S.B. Kandagal, Kartik Venkatraman","(72, 17)"
"('October', '2006')",Solving Battle Management/Command Control and Communication Problem using Modified BIONET,"S. Thamarai Selvi, R. Malmathanraj","(72, 18)"
"('October', '2006')",Polymer-clay Nano Composites,"R. S. Chauhan, Rupa Chaturvedi, P. K. Gutch","(72, 19)"
"('October', '2006')",Spheroidisation Treatment for Steels,"Nandita Gupta, S.K. Sen","(72, 20)"
"('October', '2006')",Estimation of Launch and Impact Points of a Flight Trajectory using U-D Kalman Filter/Smoother,"V.P.S. Naidu, Girija G., J.R. Raol","(72, 21)"
"('Check', 'Manually')",commemorative !,commemorative !,"(73, 0)"
"('July', '2006')",Ethylene-propylene Diene Rubber as a Futuristic Elastomer for Insulation of Solid Rocket Motors,"C. M. Bhuvaneswari, M. S. Sureshkumar, S. D. Kakade, Manoj Gupta","(73, 1)"
"('July', '2006')",Effect of Fuel Properties on the Specific Thrust of a Ramjet Engine,Alon Gany,"(73, 2)"
"('July', '2006')",Addition of RDX/HMX on the Ignition Behaviour of Boron-Potassium Nitrate Pyrotechnic Charge,"K.R. Rani Krishnan, R. Anandavally Ammal, B. Hariharanath, A. G. Rajendran, C. B. Kartha","(73, 3)"
"('July', '2006')",Luminous Efficient Compositions Based on Epoxy Resin,"R.S. Palaiah, P.H. Joshi, S.S. Deo, D.K. Jawale, M.H. Valiv, M.R. Somayajulu","(73, 4)"
"('July', '2006')",Influence of Cellulosic Binders on Sensitivity and Combustion Behaviour of B-KNO3 Ignition System,"Varsha Bhingarkar, Haridwar Singh","(73, 5)"
"('July', '2006')",Burn-rate Measurement on Small-scale Rocket Motors,"F. Maggi, L.T. DeLuca, A. Bandera, V.S. Subith, A. Annovazzi","(73, 6)"
"('July', '2006')",Smoke Composition to Disseminate Capsaicinoids in Atmosphere as Sensory Irritant,"M. P. Kulkarni, U. G. Phapale, N. G. Swarge, M. R. Somayajulu","(73, 7)"
"('July', '2006')",Radiometric Screening of Red Phosphorus Smoke for its Obscuration Characteristics,"G. K. Gautam, A. D. Joshi, S. A. Joshi, P. R. Arya, M. R. Somayajulu","(73, 8)"
"('July', '2006')",Detonator using Nickel Hydrazine Nitrate as Primary Explosive,"B. Hariharanath, K. S. Chandrabhanu, A. G. Rajendran, M. Ravindran, C. B. Kartha","(73, 9)"
"('July', '2006')",Transition Metal Carbohydrazide Nitrates: Burn-rate Modifiers for Propellants,"S. H. Sonawane, G. M. Gore, B. G. Polke, A. N. Nazare, S. N. Asthana","(73, 10)"
"('July', '2006')","Synthesis and Characterisation of Bis-(chloromethyl) Oxetane, its Homopolymer and Copolymer with Tetrahydrofuran","T. S. Reddy, K. K. Jayakumar, J. K. Nair, R. S. Satpute, T. Mukundan","(73, 11)"
"('July', '2006')",Glycidyl Azide Polymer-based Enhanced Energy LOVA Gun Propellant,"R. R. Sanghavi, P. J. Kamale, M.A.R. Shaikh, T. K. Chakraborthy, S. N. Asthana, Amarjit Singh","(73, 12)"
"('July', '2006')",Prediction of Maximum Strain in Finocyl Port Case-bonded Solid Propellants under Pressure Loading,Himanshu Shekhar,"(73, 13)"
"('July', '2006')",Prediction of Particle Size of Ammonium Perchlorate during Pulverisation,"Sunil Jain, M.P. Mulay, Dr. Mehilal, P.P. Singh, B. Bhattacharya","(73, 14)"
"('April', '2006')",Algorithm for Pocket Milling using Zig-zag Tool Path,"P. Selvaraj, P. Radhakrishnan","(74, 0)"
"('April', '2006')",Algorithm of Impact Point Prediction for Intercepting Reentry Vehicles,"Cheng-Yu Liu, Chiun-Chien Liu, Pan-Chio Tuan","(74, 1)"
"('April', '2006')",Dynamical Analysis of Jettison Piloting for Air Bomb with Bomblets,"Zhang Qi, Wei Kezhen, Dang Haiyan","(74, 2)"
"('April', '2006')",Computation of Flow through an Annular Diffuser and Volute Exhaust,"M. Arun, E.G. Tulapurkara, T. Sundararajan","(74, 3)"
"('April', '2006')",Empirical Method for the Prediction of Heat of Formation of Organic High Energy Molecules,"Sushanta Das, V. L. Narasimhan","(74, 4)"
"('April', '2006')",Initiation of Detonation in Explosives by Impact of Projectiles,H.S. Yadav,"(74, 5)"
"('April', '2006')",Antioxidant and Radioprotective Effects of Ocimum Flavonoids Orientin and Vicenin in Escherichia coli,"Vrinda Nayak, Hajime Nishioka, P. Uma Devi","(74, 6)"
"('April', '2006')",Botulinum Toxin; Bioterror and Biomedicinal Agent,"Jiri Patocka, Kamil Kuca, Daniel Jun","(74, 7)"
"('April', '2006')",Effect of Radiofrequency Electromagnetic Field on Human DNA,"Soma Sarkar, Babita Kumari, Sher Ali","(74, 8)"
"('April', '2006')",Microbial Bioremediation of Fuel Oil Hydrocarbons in Marine Environment,"Sapna Pavitran, C.B. Jagtap, S. Bala Subramanian, Susan Titus, Pradeep Kumar, P.C. Deb","(74, 9)"
"('April', '2006')",Computer-aided Reverse Engineering for Rapid Replacement of Parts,"D.K. Pal, L.S. Bhargava, B. Ravi, U. Chandrasekhar","(74, 10)"
"('April', '2006')",Designing Secure and Survivable Stegosystems,"S.K. Pal, P.K. Saxena, S. K. Muttoo","(74, 11)"
"('April', '2006')",Evaluating the Main Battle Tank Using Fuzzy Number Arithmetic Operations,"Deng Yong, Shen Cheng","(74, 12)"
"('April', '2006')","Software-based Solution for Analysis and Decoding of FSK-2 Modulated, Baudot-coded Signals","Mukesh Malhotra, Neena Gupta, R.S. Prasad","(74, 13)"
"('April', '2006')",Alumina-based Ceramic Material for High-voltage Ceramic Substrate,"S. R. Sangawar, H. H. Kumar","(74, 14)"
"('April', '2006')",Rheological Behaviour of Ceramic Inks for Direct Ceramic Inkjet Printing,"P. Ponnambalam, N. Ramakrishnan, P.K. Rajesh, K. Prakasan","(74, 15)"
"('April', '2006')",Silicon-germanium Single-heterojunction Bipolar Transistor,"G.M. Khanduri, B.S. Panwar","(74, 16)"
"('Check', 'Manually')",commemorative !,commemorative !,"(75, 0)"
"('January', '2006')",Requirements Analysis Spiral,Rajendra Prasad,"(75, 1)"
"('January', '2006')",Ensuring Software Quality-Experiences of Testing Tejas Airdata Software,"Kavitha Rajalakshrni, Y.V. Jeppu, K. Karunakar","(75, 2)"
"('January', '2006')",Quality Management System for Defence Aeronautical Industry,K.T. Thomas,"(75, 3)"
"('January', '2006')",Software Quality Assurance-Challenges in Launch Vehicle Projects,"Poofa Gopalan, S.S. Uma Sankari, D. Mohan Kumar, R. Vikraman Nair","(75, 4)"
"('January', '2006')",Airworthiness Approval of Design Firms,Kanchan Biswas,"(75, 5)"
"('January', '2006')",3-D MCM Technology for Miniaturisation of an Electronic System,S. K. Bhowmick,"(75, 6)"
"('January', '2006')",Quality Management System-Some Reflections,Sudhakara K. Rao,"(75, 7)"
"('January', '2006')",Organising Quality Function in Research and Development,Rajendra Prasad,"(75, 8)"
"('January', '2006')",Analysis of Customer Feedback System for Continual Quality Improvement-A Case Study from Lakshya Experiences,Het Ram Swami,"(75, 9)"
"('January', '2006')",Quality Experiences in Aerospace Electronic Assembly,"P.B.V. Rama Murthy, Rajendra Prasad","(75, 10)"
"('January', '2006')",Qualification Methodologies for ICs and MMICs for Aerospace Industry,"Anesh K Sharma, Rajendra Prasad","(75, 11)"
"('Check', 'Manually')",Cooling Ability-based Integrated Quality of Laser-drilled Holes,"N.D. Pandey, T. Mohandas, H.S. Shan","(75, 12)"
"('January', '2006')",Design Qualification of an External Store for a Fighter Aircraft,"V.B. Goley, B. Dakshina Murthy, K. Sadananda Upadhya, N. Guhaprasad","(75, 13)"
"('Check', 'Manually')",Input Estimation Algorithms for Reentry Vehicle Trajectory Estimation,"Cheng-Yu Liu, Huai-Min Wang, Pan-Chio Tuan","(76, 0)"
"('Check', 'Manually')",Effect of Shear Correction Factor on Response of Cross-ply Laminated Plates using FSDT,"G. P. Dube, S. Kapuria, P. C. Dumir, J. P. Pramod","(76, 1)"
"('October', '2005')",Finite Element Simulation of Sheet Metal Forming Processes,"Mohd Ahmed, G. S. Sekhon, Devender Singh","(76, 2)"
"('Check', 'Manually')",Parametric Studies on Star Port Propellant Grain For Ballistic Evaluation,Himanshu Shekhar,"(76, 3)"
"('Check', 'Manually')",Preparation of High Purity Amorphous Boron Powder,"K.V. Tilekar, V.P. Gajbhiye, Hima Prasanth, T. Soman","(76, 4)"
"('October', '2005')",Chemical Radioprotectors,"S. N. Upadhyay, B. S. Dwarakanath, T. Ravindranath, T. L. Mathew","(76, 5)"
"('Check', 'Manually')",Structure-biological Activity Relationship of Analogues of 2-Chlorobenzylidenemalononitrile -A Riot-control Agent,"P. K. Gutch, Pravin Kumar, M.V.S. Suryanarayana, R. C. Malhotra","(76, 6)"
"('Check', 'Manually')",Evaluation of NBC Canisters against Phosgene a Chemical Warfare Agent,"Beer Singh, Amit Saxena, Dileep Sharda, S.S. Yadav, Dr. Chintamani, D. Pandey, K. Sekhar","(76, 7)"
"('October', '2005')",Chemoreceptor Sensitivity ‘in Women Mountaineering Trainees of Different Altitudes Inducted by Trekking to 4350 m,"G. Bhaumik, S.S. Purkayastha, R.P. Sharma, Y.K. Sharma, W. Selvamurthy, P.K. Banerjee","(76, 8)"
"('October', '2005')",Distributed Computing and its Scope in Defence Applications,"B.V. George, R.V. Raghavan, S. Pooja, N.K. Agarwal","(76, 9)"
"('October', '2005')",Genetic Algorithm-based Design Optimisation of Aperture-coupled Rectangular Microstrip Antenna,"Pinaki Mukherjee, Bhaskar Gupta","(76, 10)"
"('October', '2005')",Sensors for Desert Surveillance,"B. S. Chauhan, E. David, P. K. Datta","(76, 11)"
"('Check', 'Manually')",Polyethylene Maleate Copolyesters as Coating Materials for Piezoelectric Quartz Crystal-based Chemical Sensors,"D. C. Gupta, C. Saxena, V. Dubey, P. K. Gutch, R. Asrey, K. D. Vyas","(76, 12)"
"('July', '2005')",Practical Design of Flight Control Systems: Some Problems and their Solutions,N.V. Kadam,"(77, 0)"
"('July', '2005')",Launch Stabilisation System for Vertical Launch of a Missile,"K. Sreekumar, A.T. Ramchandani","(77, 1)"
"('July', '2005')",Guidance Systems of Fighter Aircraft,"K.N. Rajanikanth, R.S. Rao, P. S. Subramanyam, Ajai Vohra","(77, 2)"
"('July', '2005')",Transfer Alignment for Space Vehicles Launched from a Moving Base,"S. K. Chaudhuri, P. K. Nandi","(77, 3)"
